cluster_id,n_products,lab_l,lab_a,lab_b,hex_color,hue_angle,freq_pct,freq_deviation_pp,n_discounted,freq_z,freq_pval,freq_testable,depth_pct,depth_deviation_pp,n_discounted_depth,depth_t,depth_pval,depth_testable,r,g,b,freq_significant,depth_significant
28,28,38.88,-17.75,-14.98,#116473,220.2,39.285714285714285,-8.575703862741307,11.0,-0.9083984878686118,0.36366772436725603,True,47.37839937839938,7.008554465058708,11,2.276307035545212,0.046074058270954815,True,0.07,0.3943,0.452,False,False
29,24,48.18,-9.65,-11.85,#517885,230.8,50.0,2.1385818515444077,12.0,0.20972930094567113,0.8338789552522727,True,57.46031746031745,17.090472546976777,12,4.425208797386464,0.0010196775365446966,True,0.3206,0.4706,0.525,False,True
30,40,48.76,-4.59,-11.45,#5f7786,248.1,75.0,27.13858185154441,30.0,3.4359335540725646,0.0005905157818228529,True,52.36111111111111,11.991266197770436,30,4.850957353286788,3.8382616805669114e-05,True,0.3747,0.4667,0.5288,True,True
31,108,58.78,-9.3,0.77,#7b928b,175.3,75.0,27.13858185154441,81.0,5.64581494096332,1.6440061358123856e-08,True,43.649127963942774,3.2792830506021033,81,2.0812242575957938,0.04061191808679508,True,0.4858,0.5735,0.548,True,False
32,13,48.73,-10.61,3.74,#62786d,160.6,,,,,,False,,,7,,,False,0.3873,0.4738,0.4279,False,False
33,18,54.2,-7.6,4.4,#768579,149.9,38.88888888888889,-8.972529259566702,7.0,-0.7620417176349673,0.4460351059805093,True,,,7,,,False,0.4663,0.5227,0.4776,False,False
34,1,51.92,-9.73,-5.31,#638184,208.6,,,,,,False,,,1,,,False,0.3895,0.5063,0.5195,False,False
35,26,46.55,-23.83,-11.89,#167981,206.5,96.15384615384616,48.29242800539056,25.0,4.929391665670615,8.248606032436832e-07,True,41.715555555555554,1.3457106422148826,25,0.44789684745241465,0.6582446657342058,True,0.0887,0.4782,0.5077,True,False
36,15,50.67,-20.29,-0.75,#4c8279,182.1,53.333333333333336,5.471915184877741,8.0,0.4242409612498756,0.6713900908524364,True,,,8,,,False,0.2985,0.5111,0.4756,False,False
37,14,53.07,-31.64,-4.62,#1b8d85,188.3,92.85714285714286,44.99572470868727,13.0,3.370255920694097,0.0007509840243798467,True,42.48402760030667,2.1141826869659965,13,0.6439164352193474,0.5317442159388427,True,0.1072,0.5544,0.5243,True,False
38,1,59.02,-23.58,-6.56,#4e9a98,195.6,,,,,,False,,,0,,,False,0.3089,0.6039,0.599,False,False
