cluster_id,n_products,lab_l,lab_a,lab_b,hex_color,hue_angle,freq_pct,freq_deviation_pp,n_discounted,freq_z,freq_pval,freq_testable,depth_pct,depth_deviation_pp,n_discounted_depth,depth_t,depth_pval,depth_testable,r,g,b,freq_significant,depth_significant
176,17,58.1,9.75,12.95,#a48575,53.0,35.294117647058826,-5.441980231896198,6.0,-0.45666379991065326,0.6479127141204055,True,,,6,,,False,0.6463,0.5219,0.461,False,False
177,37,52.01,10.48,11.74,#947568,48.2,48.64864864864865,7.9125507696936275,18.0,0.9795633712619911,0.32730169299975387,True,34.46913580246913,0.47869124980024225,18,0.1880231993169046,0.8530845484556893,True,0.584,0.4595,0.4097,False,False
178,34,57.35,19.16,13.01,#b17c73,34.2,20.588235294117645,-20.147862584837377,7.0,-2.3910221768978173,0.01680153797293738,True,,,7,,,False,0.6953,0.4898,0.4547,False,False
179,27,57.19,11.69,6.72,#a1817e,29.9,37.03703703703704,-3.6990608419179893,10.0,-0.3911907006819845,0.6956562815264996,True,39.0,5.00955544733111,10,1.0931746207368178,0.30271224206737457,True,0.6351,0.5094,0.4945,False,False
180,26,57.57,-0.37,9.0,#90897a,92.3,30.76923076923077,-9.966867109724253,8.0,-1.0343333010531879,0.30098037393199883,True,,,8,,,False,0.5655,0.5407,0.4809,False,False
181,8,49.9,-0.04,10.01,#7d7665,90.2,,,,,,False,,,2,,,False,0.4925,0.4631,0.3992,False,False
182,42,50.99,-1.54,18.14,#82795a,94.9,47.61904761904761,6.882949740092592,20.0,0.907850650447987,0.3639571337091374,True,30.85489510489511,-3.13554944777378,20,-1.7256904555334518,0.10063032278029183,True,0.5117,0.4754,0.355,False,False
183,12,47.1,8.99,23.13,#8a6949,68.8,,,,,,False,,,9,,,False,0.5435,0.4129,0.2871,False,False
184,84,48.77,1.53,19.11,#827153,85.4,42.857142857142854,2.1210449781878307,36.0,0.3956440935983376,0.6923676037791895,True,32.82493740827075,-1.1655071443981413,36,-0.6614828626492664,0.512634234072795,True,0.5103,0.4468,0.3281,False,False
185,28,53.9,12.09,38.76,#a6773d,72.7,17.857142857142858,-22.878955021812168,5.0,-2.4639413488006303,0.013741859593210112,True,,,5,,,False,0.6538,0.4694,0.2402,False,False
