cluster_id,lab_l,lab_a,lab_b,r,g,b,hex_color,hue_angle,n_products
208,55.31,-45.66,21.42,0.121,0.5923,0.3668,#1e975d,154.9,14
209,52.68,-26.57,16.18,0.3329,0.5383,0.3806,#548961,148.7,3
210,48.49,-38.71,17.7,0.1424,0.5127,0.3288,#248253,155.4,18
211,60.9,-11.68,11.17,0.5235,0.5976,0.4977,#85987e,136.3,16
212,55.62,-7.04,2.24,0.4774,0.5364,0.5064,#798881,162.3,9
213,62.99,-7.49,1.92,0.547,0.613,0.5834,#8b9c94,165.6,19
214,66.4,-21.29,9.42,0.4932,0.6736,0.5643,#7dab8f,156.1,12
215,62.5,-40.53,3.82,0.1523,0.6648,0.5614,#26a98f,174.6,12
216,61.67,-49.08,22.9,0.1533,0.6644,0.4175,#27a96a,155.0,53
217,61.28,-43.62,13.1,0.1739,0.6544,0.4839,#2ca67b,163.3,23
218,78.66,-12.98,-6.16,0.6294,0.7933,0.806,#a0cacd,205.4,40
219,69.8,-6.98,3.08,0.6252,0.683,0.6459,#9faea4,156.2,60
220,76.07,-4.69,0.54,0.7006,0.7458,0.7309,#b2beba,173.4,72
221,80.65,-4.04,0.62,0.7551,0.7938,0.7797,#c0cac6,171.3,68
222,86.4,-1.42,-6.96,0.8104,0.8532,0.8987,#ced9e5,258.5,86
223,80.57,-3.56,-7.57,0.7268,0.7943,0.8383,#b9cad5,244.8,81
224,86.84,-8.34,-2.99,0.7727,0.8725,0.8735,#c5dede,199.7,28
225,86.97,-3.62,-3.8,0.8107,0.8635,0.8814,#cedce0,226.4,65
226,92.64,0.72,-1.95,0.9159,0.9159,0.9316,#e9e9ed,290.4,1312
227,83.85,1.08,-2.43,0.8197,0.8179,0.8376,#d1d0d5,293.8,279
228,88.81,1.36,-2.65,0.8758,0.872,0.8941,#dfdee4,297.1,944
229,83.6,0.27,2.3,0.8269,0.8157,0.8002,#d2d0cc,83.3,564
230,93.47,-0.4,3.76,0.936,0.9262,0.898,#eeece5,96.0,260
231,87.56,-0.47,5.6,0.8756,0.8601,0.8191,#dfdbd0,94.8,136
232,90.31,-0.28,2.46,0.8972,0.891,0.8726,#e4e3de,96.5,801
233,77.41,-40.74,18.0,0.4448,0.8248,0.6136,#71d29c,156.2,2
