cluster_id,n_products,lab_l,lab_a,lab_b,hex_color,hue_angle,freq_pct,freq_deviation_pp,n_discounted,freq_z,freq_pval,freq_testable,depth_pct,depth_deviation_pp,n_discounted_depth,depth_t,depth_pval,depth_testable,r,g,b,freq_significant,depth_significant
55,196,78.23,9.12,-0.36,#d2bbc2,357.8,47.44897959183674,-0.20253296426316347,93.0,-0.05677188842968014,0.9547269075927779,True,14.684851588077391,-6.041333053179548,93,-13.735442244099898,5.2560252321960476e-24,True,0.8254,0.7368,0.7623,False,True
56,144,83.44,7.52,0.83,#dfcbce,6.3,43.75,-3.9015125560999007,63.0,-0.9373976076905801,0.34855407106996295,True,15.615268329554045,-5.110916311702894,63,-11.621405835738965,3.27157519708225e-17,True,0.875,0.7968,0.8101,False,True
57,2,84.72,9.68,10.39,#edccc0,47.0,,,,,,False,,,1,,,False,0.9321,0.8027,0.7545,False,False
58,13,77.56,3.99,5.91,#cbbcb4,55.9,,,,,,False,,,8,,,False,0.7997,0.7404,0.7094,False,False
59,89,68.77,0.16,-4.75,#a3a8b0,272.0,66.29213483146067,18.64062227536077,59.0,3.5209916519528166,0.0004299361517280639,True,23.32085993102943,2.594675289772489,59,2.911021106719073,0.005103869710201683,True,0.6426,0.6589,0.6911,True,True
60,536,70.94,0.39,-0.01,#aeadad,358.8,31.902985074626866,-15.748527481473035,171.0,-7.300152512053625,2.8744172130908317e-13,True,18.299819337487037,-2.4263653037699022,171,-3.1188226089279754,0.002133127449243461,True,0.6836,0.6798,0.6807,True,True
61,32,77.17,-2.07,-2.11,#b8bfc2,225.6,40.625,-7.026512556099901,13.0,-0.7958375043208447,0.4261264897617716,True,15.307692307692308,-5.418492333564631,13,-40.668784096011024,3.1606229892475306e-14,True,0.7236,0.7526,0.7621,False,True
62,115,76.23,0.05,-4.67,#b7bcc4,270.6,65.21739130434783,17.565878748247926,75.0,3.771623965600937,0.00016218854754588695,True,21.058689458689457,0.33250481743251825,75,0.46821637266841387,0.6410060632370183,True,0.7209,0.7383,0.7705,True,False
63,53,82.73,2.43,-1.92,#d1ccd1,321.7,37.735849056603776,-9.915663499496125,20.0,-1.445337599386173,0.1483630815838448,True,15.263492063492063,-5.4626925777648765,20,-5.344854150929624,3.70167346885029e-05,True,0.8197,0.8023,0.8217,False,True
64,720,78.41,0.4,-0.17,#c2c1c2,336.9,42.916666666666664,-4.734845889433236,309.0,-2.5437924977591857,0.010965620460131692,True,21.602639629338658,0.8764549880817185,309,2.137248296017824,0.03336515303542224,True,0.763,0.7597,0.7618,True,True
